,name,rgg,RGG_length,charge_RGG,lambda_RGG,NCPR_RGG,SCD_RGG,SHD_RGG,tad,TAD_length,charge_TAD,lambda_TAD,NCPR_TAD,SCD_TAD,SHD_TAD,Average_lambda,Min_lambda,Average_sigma,Average_charge,Opposite_Charge_Number,Average_NCPR,Charge_Complementarity,Total_Length,Average_Interaction,Average_SCD,Average_Aromatics,Average_SHD,B22_corr1_log10,B22_corr2_log10,B22_corr2_log10_no_pos,B22,Corrected_B22_Hummer,Corrected_B22_Ganguly
908,Q9P015_6_1__Q15047_191_205,Q9P015_6_1,27,11,14.998252758446606,0.4074074074074074,5.49939998667246,3.2297541233312494,Q15047_191_205,15,-1,6.527418476129606,-0.06666666666666667,-0.2894944528432403,2.0300925573105735,0.4953260373237018,0.43516123174197374,12.292,5.0,11,0.17037037037037037,4.0,42,-0.7624143923498413,2.6049527669146095,0.0,2.6299233403209117,2.941412616692692,2.787834941885565,2.787834941885565,-482.56178464055495,-873.8011595542237,-613.528782882056
909,Q9P015_6_1__Q96F45_160_175,Q9P015_6_1,27,11,14.998252758446606,0.4074074074074074,5.49939998667246,3.2297541233312494,Q96F45_160_175,16,-1,6.4121043981576005,-0.0625,-0.23961653568975883,1.8163685539996264,0.47812368389513993,0.40075652488485003,12.434999999999999,5.0,11,0.1724537037037037,4.0,43,-0.696859936748475,2.6298917254913503,0.0,2.523061338665438,3.0627772498498747,2.889681426436334,2.889681426436334,-644.8472666484464,-1155.5194229063338,-775.677914985227
910,Q9P015_6_1__Q9BUG6_80_97,Q9P015_6_1,27,11,14.998252758446606,0.4074074074074074,5.49939998667246,3.2297541233312494,Q9BUG6_80_97,18,-2,8.242910432743843,-0.1111111111111111,0.04654012999064556,2.3433076857522672,0.5067151556955994,0.45793946848576905,13.312999999999999,4.5,22,0.14814814814814814,2.5,45,-0.8103632571030686,2.7729700583315524,0.0,2.7865309045417583,3.2461824339990826,3.1412073561630933,3.1412073561630933,-1151.7528020279613,-1762.716354828651,-1384.2271276743145
911,Q9P015_6_1__Q9UHF7_256_273,Q9P015_6_1,27,11,14.998252758446606,0.4074074074074074,5.49939998667246,3.2297541233312494,Q9UHF7_256_273,18,-2,6.509859897501722,-0.1111111111111111,-0.05751534335611573,1.7760397573509725,0.45857486304998496,0.36165888319454015,13.183,4.5,22,0.14814814814814814,2.5,45,-0.7166143202685139,2.720942321658172,0.0,2.502896940341111,3.1059451164870326,2.812894260952278,2.812894260952278,-556.0068383495887,-1276.2775103780714,-649.9714204842154
912,Q9P015_6_1__Q9Y4A8_383_401,Q9P015_6_1,27,11,14.998252758446606,0.4074074074074074,5.49939998667246,3.2297541233312494,Q9Y4A8_383_401,19,-6,7.1686166127251765,-0.3157894736842105,2.234413657268598,2.0138540275780628,0.4663932270507459,0.3772956111960619,13.450999999999999,2.5,66,0.04580896686159844,-3.5,46,-0.724506253769305,3.866906821970529,0.0,2.621804075454656,3.969768204345865,3.9652887502242313,3.9652887502242313,-7132.023902046075,-9327.563286119617,-9231.850229882706
913,Q9P0K9_4_1__Q8TEK3_141_162,Q9P0K9_4_1,17,3,9.124186738265633,0.17647058823529413,0.15168199504253982,2.667849141132732,Q8TEK3_141_162,22,-6,8.16187480719614,-0.2727272727272727,1.7687310668503875,1.9442629533308073,0.4538555881874042,0.3709943094180064,11.014,-1.5,18,-0.04812834224598929,-1.5,39,-0.6359027859277174,0.9602065309464637,0.0,2.3060560472317695,3.1190389201752233,2.8114535920896127,2.8114535920896127,-563.2264204434589,-1315.3427039977096,-647.818866836191
914,Q9P0K9_4_1__Q96T25_390_410,Q9P0K9_4_1,17,3,9.124186738265633,0.17647058823529413,0.15168199504253982,2.667849141132732,Q96T25_390_410,21,-2,7.748989448572286,-0.09523809523809523,-0.20041740055999874,1.9463933042015213,0.4528581822539316,0.3689994975510612,10.672999999999998,0.5,6,0.04061624649859945,-1.5,38,-0.6208306110824942,-0.02436770275872946,0.0,2.307121222667127,2.8427449270287246,2.460836433990806,2.460836433990806,-229.833405933195,-696.2174865242389,-288.9591386043678
915,Q9P0X4_3_1__Q15329_298_317,Q9P0X4_3_1,15,-4,5.008239067270496,-0.26666666666666666,-0.14466445293541355,1.6024449684134106,Q15329_298_317,20,-3,9.421329471989194,-0.15,-0.03427954833159523,2.40272077260564,0.40247453904207975,0.33388260448469975,10.084000000000001,-3.5,-12,-0.20833333333333331,3.5,35,-0.5880369200252678,-0.08947200063350438,0.0,2.002582870509525,2.616919369524294,0.7244682676505593,1.55573906908765,22.855410911962956,-413.9228193827571,35.95332570506814
916,Q9P0X4_3_1__Q9HAP2_268_283,Q9P0X4_3_1,15,-4,5.008239067270496,-0.26666666666666666,-0.14466445293541355,1.6024449684134106,Q9HAP2_268_283,16,-6,6.051985790129352,-0.375,2.4215915383276867,1.8873170244277298,0.35606585818389214,0.33388260448469975,8.908000000000001,-5.0,-24,-0.3208333333333333,5.0,31,-0.5197576212027311,1.1384635426961365,0.0,1.7448809964205703,2.425188023563981,0.7244682676505593,2.222390328945347,163.63767358379653,-266.18772441816606,166.87463505965508
917,Q9P1Z3_2_1__Q01201_413_431,Q9P1Z3_2_1,15,2,6.903304878041039,0.13333333333333333,-0.18629621444221053,2.184425103348,Q01201_413_431,19,-3,8.363065935173498,-0.15789473684210525,0.1947079955059177,2.221637658591735,0.45019084510593377,0.4401613650091315,9.587999999999997,-0.5,6,-0.012280701754385961,-1.5,34,-0.6371303236739462,0.004205890531853579,0.0,2.2030313809698674,2.748678309468825,2.285377020404817,2.285377020404817,-142.6755620706362,-560.6325505516704,-192.91989656683967
918,Q9P219_23_1__O14948_55_81,Q9P219_23_1,17,3,7.544535141224181,0.17647058823529413,0.14179449903987149,2.20864035187913,O14948_55_81,27,-8,9.40967667940871,-0.2962962962962963,3.126589988838311,2.087669540799623,0.39615136422984853,0.34850654368180406,12.674999999999997,-2.5,24,-0.059912854030501075,-0.5,44,-0.5881341148868467,1.6341922439390912,0.0,2.1481549463393765,3.0675012707523606,2.8606163230097215,2.8606163230097215,-600.0723553331353,-1168.157147902178,-725.464763185345
919,Q9P266_1_1__P04637_16_56,Q9P266_1_1,19,1,9.191905097241166,0.05263157894736842,-0.11714723004852944,2.492877557795172,P04637_16_56,41,-8,16.738575992184476,-0.1951219512195122,2.446199138537933,2.7030589384949404,0.44602121491552815,0.4082579510288897,17.442,-3.5,8,-0.07124518613607189,2.5,60,-0.6798358585238613,1.164525954244702,0.0,2.5979682481450563,2.8797433842331173,2.680661029936686,2.680661029936686,-401.04824226628455,-758.1294793834887,-479.3591592097585
920,Q9P266_1_1__Q8N720_182_197,Q9P266_1_1,19,1,9.191905097241166,0.05263157894736842,-0.11714723004852944,2.492877557795172,Q8N720_182_197,16,-4,5.712090863366928,-0.25,0.9273112424112939,1.7170017963747337,0.4203950788812998,0.357005678960433,10.034999999999998,-1.5,4,-0.09868421052631579,0.5,35,-0.6188672475452687,0.40508200618138224,0.0,2.104939677084953,2.8376125153327756,2.581444452442586,2.581444452442586,-308.2758559740175,-688.0381434782064,-381.456001800679
921,Q9UBN4_9_1__Q17RP2_334_357,Q9UBN4_9_1,17,0,7.867238382229638,0.0,-0.1696389276103283,2.256573222897564,Q17RP2_334_357,24,-4,7.510406478461918,-0.16666666666666666,0.17900652414735063,1.6866066839979783,0.38785616581784793,0.3129336032692466,11.868,-2.0,0,-0.08333333333333333,2.0,41,-0.5835836882486071,0.004683798268511161,0.0,1.9715899534477712,2.6351827628507842,0.7244682676505593,2.0946521239342046,81.28459688805268,-431.7007099284912,124.35181369898757
922,Q9UBS0_3_1__Q9H0W7_191_210,Q9UBS0_3_1,13,7,6.555430961651113,0.5384615384615384,3.3658305319094377,2.199061958354028,Q9H0W7_191_210,20,-3,7.308288985652105,-0.15,0.2729783281728102,1.9053567277769023,0.434839184704807,0.36541444928260525,9.608,2.0,21,0.1942307692307692,-1.0,33,-0.6534892258934154,1.819404430041124,0.0,2.0522093430654653,3.1829493436847653,2.9206032821564114,2.9206032821564114,-737.9187446739546,-1523.874997925109,-832.9199840940124
923,Q9UDY2_3_1__Q68CP9_440_457,Q9UDY2_3_1,38,3,18.23477793733337,0.07894736842105263,-0.3455819235280828,3.082358420743422,Q68CP9_440_457,18,-2,8.314029994982876,-0.1111111111111111,0.1338554918198532,2.318332258206306,0.4708765662875365,0.46189055527682643,16.397,0.5,6,-0.01608187134502924,-1.5,56,-0.7442325658652347,-0.1058632158541148,0.0,2.7003453394748638,2.830453501007787,2.566318228246617,2.566318228246617,-343.4534899062202,-676.7893266377301,-368.39881812253026
924,Q9UH36_2_1__Q99941_76_91,Q9UH36_2_1,26,1,8.905631655423123,0.038461538461538464,-0.46484949212606275,1.9324684208257967,Q99941_76_91,16,-2,6.611621375408694,-0.125,0.12312212353645392,1.9511139614557174,0.3778753152011971,0.3425242944393509,12.086,-0.5,2,-0.04326923076923077,-0.5,42,-0.5891073941566562,-0.17086368429480442,0.0,1.941791191140757,2.8021492328306663,2.171208700150759,2.171208700150759,-141.0819750593094,-634.0875598121681,-148.3230680203365
925,Q9UIF9_6_1__Q96JM2_2468_2484,Q9UIF9_6_1,14,0,7.007518011913845,0.0,-0.5812250111605602,2.4039000937129282,Q96JM2_2468_2484,17,-5,4.527805468933499,-0.29411764705882354,1.0782163206493676,1.3809017563660553,0.3834392495117739,0.26634149817255875,8.942,-2.5,0,-0.14705882352941177,2.5,31,-0.5760160877208399,0.24849565474440366,0.0,1.8924009250394918,2.7250111258910517,0.7244682676505593,1.3231878000806203,11.707757730036715,-530.8980447679336,21.046883642827954
926,Q9UIQ6_1_1__A6NHT5_163_180,Q9UIQ6_1_1,19,-1,9.107124305933457,-0.05263157894736842,-0.383903968312309,2.5325062973619135,A6NHT5_163_180,18,-5,4.78956960401105,-0.2777777777777778,1.3143255752219962,1.344391382278324,0.37270476605703534,0.2660872002228361,10.772000000000002,-3.0,-5,-0.1652046783625731,3.0,37,-0.5625174212426093,0.4652108034548436,0.0,1.9384488398201187,2.670452160325877,1.1593817354326466,1.1593817354326466,-9.913954431228898,-468.22237153465795,-14.43383496903507
927,Q9UIQ6_1_1__Q13129_498_513,Q9UIQ6_1_1,19,-1,9.107124305933457,-0.05263157894736842,-0.383903968312309,2.5325062973619135,Q13129_498_513,16,-5,6.276849939386879,-0.3125,1.5953865877997686,1.9087589993883236,0.43581272655145725,0.39230312121167993,10.138000000000002,-3.0,-5,-0.1825657894736842,3.0,35,-0.6555355751684356,0.6057413097437299,0.0,2.2206326483751186,2.5984986138267625,0.7244682676505593,2.1537113649640576,127.68373492929587,-396.73326264361367,142.46604399768066
928,Q9UIQ6_1_1__Q6P1N0_24_44,Q9UIQ6_1_1,19,-1,9.107124305933457,-0.05263157894736842,-0.383903968312309,2.5325062973619135,Q6P1N0_24_44,21,-7,7.184936006057415,-0.3333333333333333,2.5898852605313047,1.8088608755822075,0.4107310708517462,0.34213980981225783,11.472000000000001,-4.0,-7,-0.19298245614035087,4.0,40,-0.5977884489359954,1.1029906461094978,0.0,2.1706835864720606,2.66261017367554,0.7244682676505593,2.4228311617809957,234.88957385873059,-459.8436288273889,264.74706962471345
929,Q9UIQ6_1_1__Q8TE12_1_16,Q9UIQ6_1_1,19,-1,9.107124305933457,-0.05263157894736842,-0.383903968312309,2.5325062973619135,Q8TE12_1_16,16,-3,6.19519829548781,-0.1875,0.4202934121174068,1.8344475862464868,0.4332611126796113,0.3871998934679881,10.172,-2.0,-3,-0.12006578947368421,2.0,35,-0.6579793508940956,0.018194721902548894,0.0,2.1834769418042,2.683255132792562,0.7244682676505593,2.126092737180867,101.30034316589436,-482.2310082511516,133.6880957279269
930,Q9UJA3_1_1__P31629_257_274,Q9UJA3_1_1,28,6,18.34971842657707,0.21428571428571427,1.1857710399964174,3.854699849219883,P31629_257_274,18,-5,5.465874502913382,-0.2777777777777778,1.1324329062496825,1.5529391876220988,0.4795033906348829,0.30365969460629905,13.100999999999999,0.5,30,-0.03174603174603176,-4.5,46,-0.7006056240623841,1.1591019731230499,0.0,2.7038195184209908,3.2808839528300835,3.1430446585307035,3.1430446585307035,-1192.987110302948,-1909.3429977492892,-1390.0955674845957
931,Q9UJJ9_3_1__Q9UIF9_381_395,Q9UJJ9_3_1,15,0,7.260446991825249,0.0,-0.23071377664393367,2.2502949788867435,Q9UIF9_381_395,15,-5,4.851647310694289,-0.3333333333333333,1.7091105543016007,1.5756659577061367,0.4037364767506513,0.32344315404628593,8.412,-2.5,0,-0.16666666666666666,2.5,30,-0.5500151848513675,0.7391983888288336,0.0,1.91298046829644,2.553640021561998,0.7244682676505593,0.9791900653641608,7.682423880309886,-357.7997407550417,9.53213238590006
932,Q9UJV8_1_1__Q9UIF9_321_335,Q9UJV8_1_1,20,6,11.584053582916354,0.3,1.6926264347423998,3.0891348165238277,Q9UIF9_321_335,15,-4,4.463260715249607,-0.26666666666666666,0.9300700032646254,1.370902060810585,0.43837669674789576,0.2975507143499738,9.727999999999998,1.0,24,0.016666666666666663,-3.0,35,-0.588618339827819,1.3113482190035126,0.0,2.2300184386672064,3.1594654942891833,2.8737133266454755,2.8737133266454755,-626.3418126722133,-1443.6618974247272,-747.6758044204682
933,Q9UK80_1_1__P19532_512_529,Q9UK80_1_1,21,4,10.315692710113268,0.19047619047619047,0.5070957413510013,2.7170912619937093,P19532_512_529,18,-7,6.852979507630842,-0.3888888888888889,3.05131173650599,1.9915650853354268,0.4359722730718075,0.380721083757269,11.210999999999999,-1.5,28,-0.09920634920634921,-2.5,39,-0.6424513147431621,1.7792037389284956,0.0,2.354328173664568,3.262669388318667,3.094281137624513,3.094281137624513,-1039.0347637885218,-1830.9200826883323,-1242.4563431141655
934,Q9UKN7_15_1__P35716_353_367,Q9UKN7_15_1,17,5,10.171734952407025,0.29411764705882354,1.168030046073679,2.908083911416822,P35716_353_367,15,-5,5.556288864937154,-0.3333333333333333,1.2392374393880947,1.6619256694544549,0.48437830390203335,0.37041925766247696,9.067,0.0,25,-0.019607843137254888,-5.0,32,-0.707543040881058,1.203633742730887,0.0,2.2850047904356385,3.3069000363401067,3.151090789499937,3.151090789499937,-1200.2444608735973,-2027.216051699367,-1416.089783363031
935,Q9UKN7_15_1__Q9UL58_122_142,Q9UKN7_15_1,17,5,10.171734952407025,0.29411764705882354,1.168030046073679,2.908083911416822,Q9UL58_122_142,21,-7,6.4433057390654,-0.3333333333333333,2.0724032318088357,1.5849511300720274,0.4525807164771139,0.30682408281263807,10.983999999999998,-1.0,35,-0.019607843137254888,-4.0,38,-0.6951501859559116,1.6202166389412573,0.0,2.246517520744425,3.4937359015537988,3.401120626240272,3.401120626240272,-2095.9035247377324,-3116.9935353753635,-2518.376315144499
936,Q9UKP6_3_1__P82094_480_496,Q9UKP6_3_1,15,2,8.68102069424875,0.13333333333333333,0.1885618083164127,2.685725598660569,P82094_480_496,17,-2,6.001714246404075,-0.11764705882352941,-0.03806014434162237,1.7242083979029104,0.465888363722137,0.35304201449435735,8.969,0.0,4,0.00784313725490196,-2.0,32,-0.6293911127956717,0.07525083198739516,0.0,2.2049669982817397,2.773189273910885,0.7244682676505593,0.03530950235066423,-1.8684789910839683,-593.1837891892694,1.0846996558135102
937,Q9UKV0_1_1__P31629_257_274,Q9UKV0_1_1,16,3,7.001376879785244,0.1875,0.3168888231896328,2.113824099612231,P31629_257_274,18,-5,5.465874502913382,-0.2777777777777778,1.1324329062496825,1.5529391876220988,0.3706228747964384,0.30365969460629905,9.857000000000001,-1.0,15,-0.045138888888888895,-2.0,34,-0.5665456353633469,0.7246608647196576,0.0,1.833381643617165,2.96342803949605,2.6335431976309938,2.6335431976309938,-389.782912524283,-919.2381488505719,-430.0740093396762
938,Q9UKV3_1_1__Q8IWI9_2920_2942,Q9UKV3_1_1,27,2,16.270856044883278,0.07407407407407407,0.08210241988078337,3.4632749526149915,Q8IWI9_2920_2942,23,-2,7.2759222169828135,-0.08695652173913043,-0.2140455015711752,1.7693596875796984,0.45948437108764195,0.31634444421664404,14.031,0.0,4,-0.006441223832528181,-2.0,50,-0.6336219814638374,-0.06597154084519591,0.0,2.616317320097345,2.626695230489421,2.2431154826466124,2.2431154826466124,-118.71316939037024,-423.3457756126083,-175.03120498129056
939,Q9UKY1_6_1__Q9HAP2_268_283,Q9UKY1_6_1,37,14,20.89129552725734,0.3783783783783784,7.247527723649996,3.6444446554765917,Q9HAP2_268_283,16,-6,6.051985790129352,-0.375,2.4215915383276867,1.8873170244277298,0.47143936036393874,0.3782491118830845,15.29,4.0,84,0.0016891891891891997,-2.0,53,-0.7114561489574773,4.834559630988841,0.0,2.765880839952161,4.130938290454463,4.153885077662658,4.153885077662658,-10368.075357082851,-13518.804588516981,-14252.3040142325
940,Q9UL41_1_1__O94983_503_518,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,O94983_503_518,16,-4,6.484515917437566,-0.25,0.8165309438903737,1.9824175816609466,0.4908288570569332,0.40528224483984787,12.607,4.5,52,0.10714285714285715,0.5,44,-0.7222290325199374,4.758507181897111,0.0,2.679788388119363,3.826036723083919,3.7895094299059786,3.7895094299059786,-4907.992174074842,-6699.412559314042,-6158.989020821349
941,Q9UL41_1_1__P13056_577_593,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,P13056_577_593,17,-1,6.675979143688734,-0.058823529411764705,-0.20987351676280683,1.9434473604902058,0.48454006239256026,0.392704655511102,13.079999999999998,6.0,13,0.2027310924369748,5.0,45,-0.7530428656135073,4.245304951570521,0.0,2.660303277533993,3.185400056643011,3.0671677353319144,3.0671677353319144,-996.0518877521205,-1532.498494837811,-1167.2603549967657
942,Q9UL41_1_1__P32242_63_78,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,P32242_63_78,16,-1,6.424117127604365,-0.0625,-0.22984448356094495,1.905333305761833,0.48894139487464566,0.4015073204752728,12.826999999999998,6.0,13,0.20089285714285715,5.0,44,-0.7700142806675563,4.235319468171452,0.0,2.6412462501698064,3.005219953569554,2.5651171128141317,2.5651171128141317,-309.7672621018211,-1012.0919103804451,-367.3813560137754
943,Q9UL41_1_1__Q14541_311_326,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,Q14541_311_326,16,-1,7.781349389686243,-0.0625,-0.11399355599611849,2.256012423574298,0.5313549030647043,0.4863343368553902,12.847999999999999,6.0,13,0.20089285714285715,5.0,44,-0.8309126250711765,4.293244931953865,0.0,2.816585809076039,3.1729992318990856,2.9196494465518312,2.9196494465518312,-708.0301822937789,-1489.3584436028586,-831.0926596238917
944,Q9UL41_1_1__Q8N895_2_20,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,Q8N895_2_20,19,-1,5.5416704064070705,-0.05263157894736842,-0.5146340452876013,1.5151183604938954,0.43402116638456373,0.29166686349510895,13.759999999999998,6.0,13,0.20582706766917294,5.0,47,-0.6873047764863492,4.092924687308123,0.0,2.446138777535838,3.136133126971642,2.921238885754459,2.921238885754459,-722.3874919481199,-1368.1481482313377,-834.1398810803755
945,Q9UL41_1_1__Q9NSC2_819_836,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,Q9NSC2_819_836,18,-8,5.879075352460954,-0.4444444444444444,3.794049899690605,1.6453690612902556,0.4514953833164802,0.3266152973589419,13.143999999999998,2.5,104,0.009920634920634941,-5.5,46,-0.6531221482707541,6.247266659797226,0.0,2.5112641279340178,4.385436647219948,4.48386301930831,4.48386301930831,-18733.309838658723,-24290.510779430748,-30469.33805578947
946,Q9UL41_1_1__Q9Y222_154_173,Q9UL41_1_1,28,13,16.13851313967252,0.4642857142857143,8.700483419903849,3.37715919457778,Q9Y222_154_173,20,-1,9.338909505264866,-0.05,-0.43392861352514017,2.394236601987342,0.5216604722686309,0.46694547526324326,14.07,6.0,13,0.20714285714285716,5.0,48,-0.8260799425404276,4.133277403189354,0.0,2.8856978982825607,3.1937864597575647,2.977763709721709,2.977763709721709,-791.1390161241072,-1562.3792403440161,-950.0877307264402
947,Q9UL51_1_1__Q14541_311_326,Q9UL51_1_1,36,1,15.900171802547412,0.027777777777777776,-0.32937939314934117,2.7947960389953357,Q14541_311_326,16,-1,7.781349389686243,-0.0625,-0.11399355599611849,2.256012423574298,0.46400288790752026,0.44167143895965033,14.506,0.0,1,-0.017361111111111112,-1.0,52,-0.6560730900813934,-0.22168647457272983,0.0,2.525404231284817,2.6706507069680208,2.2408662204009566,2.2408662204009566,-137.89670917877348,-468.4364779462161,-174.12704117298014
948,Q9UL51_1_1__Q16665_523_538,Q9UL51_1_1,36,1,15.900171802547412,0.027777777777777776,-0.32937939314934117,2.7947960389953357,Q16665_523_538,16,-3,5.132785193620199,-0.1875,0.26420487005460275,1.5766803350455867,0.3812352567804564,0.32079907460126245,14.469000000000001,-1.0,3,-0.0798611111111111,0.0,52,-0.5337884955975788,-0.03258726154736921,0.0,2.185738187020461,2.7298733000952105,2.4484281616099772,2.4484281616099772,-224.31187962194343,-536.8751470088359,-280.8200818600119
949,Q9ULD9_3_1__Q9UKY1_11_32,Q9ULD9_3_1,17,4,8.756974686645352,0.23529411764705882,-0.132184071637245,2.5686567229044575,Q9UKY1_11_32,22,-7,7.447375510920436,-0.3181818181818182,2.261400583966439,1.7609191822641528,0.42681661335808174,0.33851706867820164,11.097999999999999,-1.5,28,-0.04144385026737968,-2.5,39,-0.6126198721860483,1.0646082561645969,0.0,2.1647879525843052,3.284056824599026,3.172837937279045,3.172837937279045,-1242.808403158835,-1923.343369376404,-1488.805406641604
950,Q9ULD9_3_2__O43524_600_646,Q9ULD9_3_2,28,5,13.744995604152123,0.17857142857142858,0.7216922768917194,2.8826967834703257,O43524_600_646,47,-10,20.4180971192006,-0.2127659574468085,3.377544350543423,2.9673962891025405,0.462660149214577,0.4344275982808638,21.355999999999998,-2.5,50,-0.01709726443768997,-2.5,75,-0.6563660589144988,2.049618313717571,0.0,2.925046536286433,3.411791714390654,3.3308165646171415,3.3308165646171415,-1803.4666049196617,-2581.022047610201,-2141.9856875837518
951,Q9ULH4_3_1__P17029_224_243,Q9ULH4_3_1,19,3,9.046606117713134,0.15789473684210525,0.4115961784638622,2.4028497683773637,P17029_224_243,20,-3,7.852523540525546,-0.15,0.20318570047397216,2.0093616454353764,0.4343816705582211,0.3926261770262773,11.04,0.0,9,0.00394736842105263,-3.0,39,-0.6246959209192313,0.30739093946891716,0.0,2.20610570690637,2.9352651732522124,2.701483302264378,2.701483302264378,-430.63544661824574,-861.519621701916,-502.9019299268921
952,Q9ULH4_3_1__P78414_218_234,Q9ULH4_3_1,19,3,9.046606117713134,0.15789473684210525,0.4115961784638622,2.4028497683773637,P78414_218_234,17,-9,3.709377418169381,-0.5294117647058824,4.753354423682975,1.1186208708778922,0.3471679178735937,0.2181986716570224,10.193000000000001,-3.0,27,-0.18575851393188855,0.0,36,-0.5028260240115082,2.5824753010734183,0.0,1.7607353196276279,3.1868984794550492,3.024977154479488,3.024977154479488,-901.5944367071583,-1537.7951237677348,-1059.19800591941
953,Q9ULH4_3_1__Q8N7M2_126_143,Q9ULH4_3_1,19,3,9.046606117713134,0.15789473684210525,0.4115961784638622,2.4028497683773637,Q8N7M2_126_143,18,-3,7.11585539169345,-0.16666666666666666,0.09796026912111754,2.0596798746174487,0.435731231814345,0.395325299538525,10.584,0.0,9,-0.0043859649122807015,-3.0,37,-0.6477820252766712,0.2547782237924899,0.0,2.2312648214974065,2.889544618755301,2.5118578623503214,2.5118578623503214,-250.43668304358886,-775.4336061379854,-324.98091891250795
954,Q9ULL5_1_2__Q66K89_756_771,Q9ULL5_1_2,18,3,7.3277400070670815,0.16666666666666666,0.32692204872654634,2.1016571479478907,Q66K89_756_771,16,-5,5.040824213677566,-0.3125,1.3357438668141741,1.5203254893807119,0.3610740902070651,0.3150515133548479,9.832,-1.0,15,-0.07291666666666667,-2.0,34,-0.5400136626199982,0.8313329577703602,0.0,1.8109913186643012,2.9009948158975707,2.6758605431197693,2.6758605431197693,-352.18664820960987,-796.149846849669,-474.0897252314585
955,Q9ULL5_1_2__Q9UL68_1056_1076,Q9ULL5_1_2,18,3,7.3277400070670815,0.16666666666666666,0.32692204872654634,2.1016571479478907,Q9UL68_1056_1076,21,-6,5.955313928886725,-0.2857142857142857,1.5170601438601534,1.4356129955514374,0.34534152231265847,0.28358637756603455,11.391,-1.5,18,-0.05952380952380952,-1.5,39,-0.5225238810430463,0.9219910962933499,0.0,1.7686350717496642,2.9484199694863076,2.6924113028773453,2.6924113028773453,-430.6029061812351,-888.0143205655401,-492.505747312474
956,Q9ULN7_6_1__Q9NSC2_819_836,Q9ULN7_6_1,15,8,8.991188304248707,0.5333333333333333,3.9100899653897563,2.8578413325062217,Q9NSC2_819_836,18,-8,5.879075352460954,-0.4444444444444444,3.794049899690605,1.6453690612902556,0.4630139254877612,0.3266152973589419,9.534999999999998,0.0,64,0.04444444444444445,-8.0,33,-0.7036100685320569,3.8520699325401804,0.0,2.2516051968982387,4.113172508071307,4.124353700856607,4.124353700856607,-9786.66284434011,-12976.946317645057,-13315.384164319083
957,Q9ULN7_6_2__P08235_927_942,Q9ULN7_6_2,27,4,11.842858441417901,0.14814814814814814,-0.15043481477867024,2.5738580677722243,P08235_927_942,16,-4,6.966524004912282,-0.25,0.907678377108441,2.023021777801586,0.4370160685130996,0.4354077503070176,12.107,0.0,16,-0.05092592592592593,-4.0,43,-0.6224879935510101,0.3786217811648854,0.0,2.2984399227869052,3.0782998610077486,2.708028179965995,2.708028179965995,-428.12333121303317,-1197.5671126988866,-510.5381260704412
958,Q9ULQ0_3_1__P35716_353_367,Q9ULQ0_3_1,15,6,8.201183145542947,0.4,1.9792221915651653,2.5844707857739677,P35716_353_367,15,-5,5.556288864937154,-0.3333333333333333,1.2392374393880947,1.6619256694544549,0.4585824003493367,0.37041925766247696,8.621,0.5,30,0.033333333333333354,-4.5,30,-0.6799451230653838,1.60922981547663,0.0,2.1231982276142114,3.407230223747021,3.2944909304114285,3.2944909304114285,-1684.2129853661434,-2554.05487329524,-1970.1120639529593
959,Q9UM47_8_1__Q99551_73_88,Q9UM47_8_1,14,4,7.095632005299152,0.2857142857142857,0.6997532792724898,2.270926107495299,Q99551_73_88,16,-3,6.572874579726208,-0.1875,0.42621206485129576,2.0088150724773497,0.458817759377128,0.410804661232888,8.645,0.5,12,0.04910714285714285,-2.5,30,-0.662346366049171,0.5629826720618928,0.0,2.1398705899863244,2.899674210518809,2.6083314946004856,2.6083314946004856,-321.82218094184066,-793.732586485197,-405.81817605198484
960,Q9UMN6_1_1__O15391_98_116,Q9UMN6_1_1,44,9,24.75953618602674,0.20454545454545456,2.9522879597779164,3.799645211830996,O15391_98_116,19,-7,6.10370799149307,-0.3684210526315789,2.7293186613048688,1.5451667131822446,0.44198226026327936,0.321247789025951,17.218,1.0,63,-0.08193779904306218,-6.0,63,-0.5952770216457933,2.840803310541393,0.0,2.67240596250662,3.651394800634214,3.6076618541711607,3.6076618541711607,-3311.554011745742,-4481.2048840255175,-4051.929255166057
961,Q9UMN6_1_1__Q9Y6Q9_796_812,Q9UMN6_1_1,44,9,24.75953618602674,0.20454545454545456,2.9522879597779164,3.799645211830996,Q9Y6Q9_796_812,17,-5,6.5087482767069,-0.29411764705882354,1.5579991393644528,1.863640165948088,0.47279213859462443,0.3828675456886412,16.575,2.0,45,-0.04478609625668449,-3.0,61,-0.6271178512366122,2.2551435495711845,0.0,2.831642688889542,3.3548625688422287,3.2469860434808764,3.2469860434808764,-1510.02182176747,-2263.927781219878,-1765.9810680779512
